R.date,R.date.Nut,SITE,ELEVATION,REPLICATE,R.replicate,SEASON,YEAR,S.date,t.units,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
13/07/2005,NA,CN2,-0.08,B,2,SUMMER,2005,03/08/2005,2,38546-CN2-B,1192.75,177,1716.25,380.25,537.25,79.25,2253.5,459.5,636.5,529,385,825,1446,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN2,15.46234142
14/07/2005,NA,CN2,-0.08,A,3,SUMMER,2005,03/08/2005,2,38547-CN2-A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN2,15.46234142
14/07/2005,NA,CN2,-0.08,B,4,SUMMER,2005,03/08/2005,2,38547-CN2-B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN2,15.46234142
24/07/2005,24/07/2005,CN2,-0.08,A,5,SUMMER,2005,03/08/2005,2,38557-CN2-A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN2,15.46234142
24/07/2005,24/07/2005,CN2,-0.08,B,6,SUMMER,2005,03/08/2005,2,38557-CN2-B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,NA,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN2,15.46234142
02/11/2005,NA,CN2,-0.08,A,1,FALL,2005,18/11/2005,3,38658-CN2-A,845.8425,132.1925,300.38,77.5025,382.4175,69.6975,682.7975,147.2,279.3925,1239,898,500,1692,NA,NA,NA,NA,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN2,6.711673593
02/11/2005,NA,CN2,-0.08,B,2,FALL,2005,18/11/2005,3,38658-CN2-B,566025,93305,424525,106.76,484105,84545,908.63,191305,284.61,623,488,650,871,2.2,4,33.2,-9.6,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN2,6.711673593
17/11/2005,17/11/2005,CN2,-0.08,A,3,FALL,2005,18/11/2005,3,38673-CN2-A,523.41,89.4675,564.2225,137785,488.4625,96055,1052685,233.84,323.3075,497,383,725,722,2.2,3.9,34.4,-9.8,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN2,6.711673593
17/11/2005,17/11/2005,CN2,-0.08,B,4,FALL,2005,18/11/2005,3,38673-CN2-B,448.03,78.38,957.3425,247.9175,594.03,103.98,1551.3725,351.8975,430.2775,289,223,550,815,1.93,3.8,34.76,-9.8,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN2,6.711673593
05/12/2005,NA,CN2,-0.08,A,5,FALL,2005,18/11/2005,3,38691-CN2-A,268.35,44675,585475,143025,360.7,60725,946175,203.75,248425,284,219,675,398,2.16,4,34.61,-11.1,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN2,6.711673593
05/12/2005,NA,CN2,-0.08,B,6,FALL,2005,18/11/2005,3,38691-CN2-B,575.97,105575,469.1875,209.69,848485,86315,1317.6725,296005,401.58,437,357,725,794,2.15,4.4,31.03,-11.1,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN2,6.711673593
01/02/2006,NA,CN2,-0.08,A,1,WINTER,2006,14/02/2006,4,38749-CN2-A,349,55425,1396.5,317,469,71.4,1865.5,388.4,443825,187,143,675,517,NA,NA,NA,NA,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN2,6.594876562
01/02/2006,NA,CN2,-0.08,B,2,WINTER,2006,14/02/2006,4,38749-CN2-B,150.4541755,25,977.2244609,225.9,420.2487812,67.75,1397.473242,293.65,318.65,108,85,375,401,2.28,3.7,38.02,-10.7,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN2,6.594876562
14/02/2006,NA,CN2,-0.08,A,3,WINTER,2006,14/02/2006,4,38762-CN2-A,241365,39.3875,1524.6325,384175,592.43,96.0775,2117.0625,480.2525,519.64,114,82,875,276,2.37,3.7,35,-10.2,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN2,6.594876562
14/02/2006,NA,CN2,-0.08,B,4,WINTER,2006,14/02/2006,4,38762-CN2-B,266415,49.6375,1315155,319.4125,625.23,103.3125,1940385,422725,472.3625,137,117,575,463,2.29,4,36.7,-11.7,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN2,6.594876562
01/03/2006,01/03/2006,CN2,-0.08,A,5,WINTER,2006,14/02/2006,4,38777-CN2-A,233155,39.1125,2359455,515635,479.66,68525,2839115,584.16,623.2725,82,67,1075,217,2,4.5,28.01,-10.1,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN2,6.594876562
01/03/2006,01/03/2006,CN2,-0.08,B,6,WINTER,2006,14/02/2006,4,38777-CN2-B,216.5375,36.4375,1790.76,383395,499.4825,67.0375,2290.2425,450.4325,486.87,95,81,1025,211,1.9362591,4.5617476,28.7638093,-9.9110267,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN2,6.594876562
26/04/2006,26/04/2006,CN2,-0.08,A,1,SPRING,2006,10/05/2006,5,38833-CN2-A,846.1225,119.9825,720.1625,149705,416.0325,61.5675,1136195,211.2725,331255,745,568,725,1167,NA,NA,NA,NA,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN2,12.99111842
26/04/2006,26/04/2006,CN2,-0.08,B,2,SPRING,2006,10/05/2006,5,38833-CN2-B,226965,29.7925,288.9125,52.9125,155.7625,18.3775,444675,71.29,101.0825,0.51,418,175,1297,1.8,4.9,29.1,-9.1,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN2,12.99111842
12/05/2006,NA,CN2,-0.08,A,3,SPRING,2006,10/05/2006,5,38849-CN2-A,420,80,615,145,247.5,50,862.5,195,275,487,0.41,600,0.7,2.1,4.1,28.9,-8.5,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN2,12.99111842
12/05/2006,NA,CN2,-0.08,B,4,SPRING,2006,10/05/2006,5,38849-CN2-B,952.5,122.5,880.87,172.87,280,42.5,1160.87,215.37,337.87,821,569,875,1089,1.78,4.1,32.02,-7.7,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN2,12.99111842
25/05/2006,NA,CN2,-0.08,A,5,SPRING,2006,10/05/2006,5,38862-CN2-A,1042.5,157.5,1572.5,350,370,57.5,1942.5,407.5,565,537,387,975,1069,2.6,3.2,31,-8.6,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN2,12.99111842
25/05/2006,NA,CN2,-0.08,B,6,SPRING,2006,10/05/2006,5,38862-CN2-B,430,85,387.5,87.5,102.5,20,490,107.5,192.5,878,791,550,782,2.3,4.2,31.9,-7.7,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN2,12.99111842
27/06/2006,NA,CN2,-0.08,A,1,SUMMER,2006,12/07/2006,6,38895-CN2-A,1412.5,180,455,327.5,1412.5,55,1867.5,382.5,562.5,756,471,1250,1.13,NA,NA,NA,NA,SUMMER2006,6513,0.2175,4.1775,395,6513,0.2175,4.1775,395,21.82252396,18.9935,25269,61.3959781,37448-CN2,15.30224276
27/06/2006,NA,CN2,-0.08,B,2,SUMMER,2006,12/07/2006,6,38895-CN2-B,1530,212.5,1930,440,782.5,117.5,2712.5,557.5,770,564,381,1275,1.2,3,4.3,33,-9.4,SUMMER2006,6513,0.2175,4.1775,395,6513,0.2175,4.1775,395,21.82252396,18.9935,25269,61.3959781,37448-CN2,15.30224276
13/07/2006,NA,CN2,-0.08,A,3,SUMMER,2006,12/07/2006,6,38911-CN2-A,1915,245,630,157.5,545,50,1175,207.5,452.5,1.63,1181,650,2946,2.1,3.9,33.1,-8.7,SUMMER2006,6513,0.2175,4.1775,395,6513,0.2175,4.1775,395,21.82252396,18.9935,25269,61.3959781,37448-CN2,15.30224276
13/07/2006,NA,CN2,-0.08,B,4,SUMMER,2006,12/07/2006,6,38911-CN2-B,1062.5,170,937.5,237.5,1025,180,1962.5,417.5,587.5,541,407,525,2024,2,4.1,33.6,-7.8,SUMMER2006,6513,0.2175,4.1775,395,6513,0.2175,4.1775,395,21.82252396,18.9935,25269,61.3959781,37448-CN2,15.30224276
27/07/2006,NA,CN2,-0.08,A,5,SUMMER,2006,12/07/2006,6,38925-CN2-A,2690,370,1927.5,405,600,90,2527.5,495,865,1064,747,1500,1793,2.4,4.3,31.2,-8.7,SUMMER2006,6513,0.2175,4.1775,395,6513,0.2175,4.1775,395,21.82252396,18.9935,25269,61.3959781,37448-CN2,15.30224276
27/07/2006,NA,CN2,-0.08,B,6,SUMMER,2006,12/07/2006,6,38925-CN2-B,2527.5,315,1368.1,290.6,355,52.5,1723.1,343.1,658.1,1467,918,1225,2063,2.5,5.9,26.2,-9.3,SUMMER2006,6513,0.2175,4.1775,395,6513,0.2175,4.1775,395,21.82252396,18.9935,25269,61.3959781,37448-CN2,15.30224276
10/10/2006,NA,CN2,-0.08,A,1,FALL,2006,23/10/2006,7,39000-CN2-A,475,76.94,547.5,135.38,310,55.52,857.5,190.9,267.84,554,403,275,1727,NA,NA,NA,NA,FALL2006,NA,NA,NA,NA,NA,NA,NA,NA,21.27724063,19042,24.5485,39.57136537,37551-CN2,10.01140525
10/10/2006,NA,CN2,-0.08,B,2,FALL,2006,23/10/2006,7,39000-CN2-B,797.5,132.0625,850,221.6075,440,79.3875,1290,300995,433.0575,618,439,500,1595,2.2,3.9,34.4,-9.1,FALL2006,NA,NA,NA,NA,NA,NA,NA,NA,21.27724063,19042,24.5485,39.57136537,37551-CN2,10.01140525
23/10/2006,NA,CN2,-0.08,A,3,FALL,2006,23/10/2006,7,39013-CN2-A,693465,91.1975,866615,214.12,659.49,107.0675,1526105,321.1875,412385,454,284,500,1387,2.2,3.6,33.3,-9,FALL2006,NA,NA,NA,NA,NA,NA,NA,NA,21.27724063,19042,24.5485,39.57136537,37551-CN2,10.01140525
23/10/2006,NA,CN2,-0.08,B,4,FALL,2006,23/10/2006,7,39013-CN2-B,667.5,92.5,577.5,145,342.5,50,920,195,287.5,726,474,500,1335,2.4,4.2,31.4,-9.1,FALL2006,NA,NA,NA,NA,NA,NA,NA,NA,21.27724063,19042,24.5485,39.57136537,37551-CN2,10.01140525
06/11/2006,NA,CN2,-0.08,A,5,FALL,2006,23/10/2006,7,39027-CN2-A,365.12,61.71,460.8475,112.8475,430385,79.9925,891.2325,192.84,254.55,0.41,0.32,475,769,2.5,3.7,31.9,-9.8,FALL2006,NA,NA,NA,NA,NA,NA,NA,NA,21.27724063,19042,24.5485,39.57136537,37551-CN2,10.01140525
06/11/2006,NA,CN2,-0.08,B,6,FALL,2006,23/10/2006,7,39027-CN2-B,175,32.5,117.5,27.5,82.5,10,200,37.5,70,875,867,150,1167,2.4,3.7,33.8,-8.8,FALL2006,NA,NA,NA,NA,NA,NA,NA,NA,21.27724063,19042,24.5485,39.57136537,37551-CN2,10.01140525
19/01/2007,NA,CN2,-0.08,A,1,WINTER,2007,04/02/2007,8,39101-CN2-A,291.6,49.1,715725,156975,622.5,90,1338225,246975,296075,218,199,400,729,2.4,4.6,33.1,-8.3,WINTER2007,NA,NA,NA,NA,NA,NA,NA,NA,12.46135,9.8103,15.1307,22.86032576,37655-CN2,5.510874346
19/01/2007,NA,CN2,-0.08,B,2,WINTER,2007,04/02/2007,8,39101-CN2-B,507.5,80.25,747.5,153.25,525,77,1272.5,230.25,310.5,399,349,800,634,2.6,4.4,32.8,-8,WINTER2007,NA,NA,NA,NA,NA,NA,NA,NA,12.46135,9.8103,15.1307,22.86032576,37655-CN2,5.510874346
05/02/2007,05/02/2007,CN2,-0.08,A,3,WINTER,2007,04/02/2007,8,39118-CN2-A,811.38,118.5,924.49,199.5,487.5775,77,1412.0675,276.5,395,575,429,650,1248,NA,NA,NA,NA,WINTER2007,NA,NA,NA,NA,NA,NA,NA,NA,12.46135,9.8103,15.1307,22.86032576,37655-CN2,5.510874346
05/02/2007,05/02/2007,CN2,-0.08,B,4,WINTER,2007,04/02/2007,8,39118-CN2-B,572.5,89,752.5,171.25,520,78,1272.5,249.25,338.25,0.45,357,575,996,1.98,4.5,31.72,-9,WINTER2007,NA,NA,NA,NA,NA,NA,NA,NA,12.46135,9.8103,15.1307,22.86032576,37655-CN2,5.510874346
20/02/2007,20/02/2007,CN2,-0.08,A,5,WINTER,2007,04/02/2007,8,39133-CN2-A,302.5,54.5,688.5,159,487.25,76.75,1175.75,235.75,290.25,257,231,350,864,2.55,4.3,34.11,-8.6,WINTER2007,NA,NA,NA,NA,NA,NA,NA,NA,12.46135,9.8103,15.1307,22.86032576,37655-CN2,5.510874346
20/02/2007,20/02/2007,CN2,-0.08,B,6,WINTER,2007,04/02/2007,8,39133-CN2-B,307.5,40.5,625,155.75,747.5,82.75,1372.5,238.5,279,224,0.17,425,724,NA,NA,NA,NA,WINTER2007,NA,NA,NA,NA,NA,NA,NA,NA,12.46135,9.8103,15.1307,22.86032576,37655-CN2,5.510874346
19/04/2007,NA,CN2,-0.08,A,1,SPRING,2007,02/05/2007,9,39191-CN2-A,560,77115,832.5,165.7975,490,67.37,1322.5,233.1675,310.2825,423,331,425,1318,1.8,4,32.9,-9.5,SPRING2007,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,14.301175,11.7649,17.5891,49.09645449,37742-CN2,11.93457979
19/04/2007,NA,CN2,-0.08,B,2,SPRING,2007,02/05/2007,9,39191-CN2-B,782.5,106.7775,515,111.03,477.5,65.86,992.5,176.89,283.6675,788,604,225,3478,NA,NA,NA,NA,SPRING2007,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,14.301175,11.7649,17.5891,49.09645449,37742-CN2,11.93457979
04/05/2007,NA,CN2,-0.08,A,3,SPRING,2007,02/05/2007,9,39206-CN2-A,495.75,169.9,958,206.8625,300.5,50.66,1258.5,257.5225,427.4225,394,0.66,925,536,2.6,3.6,30.8,-9.5,SPRING2007,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,14.301175,11.7649,17.5891,49.09645449,37742-CN2,11.93457979
04/05/2007,NA,CN2,-0.08,B,4,SPRING,2007,02/05/2007,9,39206-CN2-B,1072.5,182845,663.75,140.8125,507,79.95,1170.75,220.7625,403.6075,916,828,950,1129,2.1,4,32.3,-8.7,SPRING2007,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,14.301175,11.7649,17.5891,49.09645449,37742-CN2,11.93457979
17/05/2007,NA,CN2,-0.08,A,5,SPRING,2007,02/05/2007,9,39219-CN2-A,1602.5,235.79,1437.5,315.43,767.5,122485,2205,437915,673705,727,538,900,1781,1.8,4,34.2,-8,SPRING2007,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,14.301175,11.7649,17.5891,49.09645449,37742-CN2,11.93457979
17/05/2007,NA,CN2,-0.08,B,6,SPRING,2007,02/05/2007,9,39219-CN2-B,1422.5,228615,760,177.0475,435,73.2075,1195,250255,478.87,1.19,914,500,2845,1.9,4.5,32.2,-8.3,SPRING2007,0.78975,0.32625,0.51625,0.2265,0.4155,0.3045,0.46,0.2425,14.301175,11.7649,17.5891,49.09645449,37742-CN2,11.93457979
15/06/2007,NA,CN2,-0.08,A,1,SUMMER,2007,30/06/2007,10,39248-CN2-A,3529.7975,477.2975,1331545,315.7025,644035,98.6925,1975.58,414395,891.6925,1787,1152,650,5.43,1.6,3.5,30,-9.2,SUMMER2007,1.7185,196,605,0.2475,1.7185,196,605,0.2475,20.23686563,17.2416,23.4639,61.79874254,37801-CN2,15.614757
15/06/2007,NA,CN2,-0.08,B,2,SUMMER,2007,30/06/2007,10,39248-CN2-B,1388.1625,182.9725,693.3725,160185,546.4025,93.76,1239775,253945,436.9175,1.12,721,450,3085,NA,NA,NA,NA,SUMMER2007,1.7185,196,605,0.2475,1.7185,196,605,0.2475,20.23686563,17.2416,23.4639,61.79874254,37801-CN2,15.614757
03/07/2007,NA,CN2,-0.08,A,3,SUMMER,2007,30/06/2007,10,39266-CN2-A,4615,656.28,1755,405705,467.5,76925,2222.5,482.63,1138.91,2076,1.36,1275,3.62,1.75,3.6,29.79,-8.7,SUMMER2007,1.7185,196,605,0.2475,1.7185,196,605,0.2475,20.23686563,17.2416,23.4639,61.79874254,37801-CN2,15.614757
03/07/2007,NA,CN2,-0.08,B,4,SUMMER,2007,30/06/2007,10,39266-CN2-B,2324.05,356.2425,657.75,175425,506.25,88835,1164,264.26,620.5025,1997,1348,425,5468,1.64,3.1,32.22,-9.3,SUMMER2007,1.7185,196,605,0.2475,1.7185,196,605,0.2475,20.23686563,17.2416,23.4639,61.79874254,37801-CN2,15.614757
16/07/2007,NA,CN2,-0.08,A,5,SUMMER,2007,30/06/2007,10,39279-CN2-A,3810685,484415,1535.5225,273.97,785.3825,116525,2320905,390495,874.91,1642,1241,925,4.12,2.65,5,30.25,-9.7,SUMMER2007,1.7185,196,605,0.2475,1.7185,196,605,0.2475,20.23686563,17.2416,23.4639,61.79874254,37801-CN2,15.614757
16/07/2007,NA,CN2,-0.08,B,6,SUMMER,2007,30/06/2007,10,39279-CN2-B,3345,465,1720,398.5075,400,59.0725,2120,457.58,922.58,1578,1016,1075,3112,2.78,3.9,35.1,-8.4,SUMMER2007,1.7185,196,605,0.2475,1.7185,196,605,0.2475,20.23686563,17.2416,23.4639,61.79874254,37801-CN2,15.614757
27/09/2007,27/09/2007,CN2,-0.08,A,1,FALL,2007,14/10/2007,11,39352-CN2-A,1059.75,141.32,945.25,249.1875,889,142605,1834.25,391.7925,533.1125,578,361,675,1.57,1.8359979,3.1900429,30.0583061,-10.2315378,FALL2007,1081,0.9345,3,0.0735,1081,0.9345,3,0.0735,22.11917396,19.7796,25.3905,41.75805171,37907-CN2,9.147770261
27/09/2007,27/09/2007,CN2,-0.08,B,2,FALL,2007,14/10/2007,11,39352-CN2-B,1572,211.6325,565.25,153,556.5,88.2875,1121.75,241.2875,452.92,1401,877,500,3144,2.47,3.6,29.88,-10.3,FALL2007,1081,0.9345,3,0.0735,1081,0.9345,3,0.0735,22.11917396,19.7796,25.3905,41.75805171,37907-CN2,9.147770261
18/10/2007,NA,CN2,-0.08,A,3,FALL,2007,14/10/2007,11,39373-CN2-A,923.7,128.7,1113.1175,263.1175,719635,119635,1832.7525,382.7525,511.4525,504,336,675,1368,1.93,2.1,28.93,-9.7,FALL2007,1081,0.9345,3,0.0735,1081,0.9345,3,0.0735,22.11917396,19.7796,25.3905,41.75805171,37907-CN2,9.147770261
18/10/2007,NA,CN2,-0.08,B,4,FALL,2007,14/10/2007,11,39373-CN2-B,2001.01,275.06,379725,101.65,474585,87.0975,854.31,188.7475,463.8075,2342,1457,525,3811,2.27,3.2,33.74,-10.5,FALL2007,1081,0.9345,3,0.0735,1081,0.9345,3,0.0735,22.11917396,19.7796,25.3905,41.75805171,37907-CN2,9.147770261
30/10/2007,NA,CN2,-0.08,A,5,FALL,2007,14/10/2007,11,39385-CN2-A,1097685,140185,915765,235765,945805,150805,1861.57,386.57,526755,0.59,363,450,2439,2.18,2.5,32.05,-10,FALL2007,1081,0.9345,3,0.0735,1081,0.9345,3,0.0735,22.11917396,19.7796,25.3905,41.75805171,37907-CN2,9.147770261
30/10/2007,NA,CN2,-0.08,B,6,FALL,2007,14/10/2007,11,39385-CN2-B,885.25,115.25,903.75,218.75,663.75,91.25,1567.5,310,425.25,565,372,475,1864,2.55,2.9,35,-11.1,FALL2007,1081,0.9345,3,0.0735,1081,0.9345,3,0.0735,22.11917396,19.7796,25.3905,41.75805171,37907-CN2,9.147770261
10/01/2008,NA,CN2,-0.08,A,1,WINTER,2008,24/01/2008,12,39457-CN2-A,303.25,48.5,1436.204166,332,1462.25,56.25,2898.454166,388.25,436.75,105,125,625,485,2.4,4.1,35.7,-13.3,WINTER2008,277,272,0.5,42,277,272,0.5,42,13.38719896,11.0352,16.2193,22.16668575,38009-CN2,5.370605349
10/01/2008,NA,CN2,-0.08,B,2,WINTER,2008,24/01/2008,12,39457-CN2-B,366,57.75,1715.5,397.25,510845,81845,2226345,479095,536845,164,121,700,523,NA,NA,NA,NA,WINTER2008,277,272,0.5,42,277,272,0.5,42,13.38719896,11.0352,16.2193,22.16668575,38009-CN2,5.370605349
24/01/2008,NA,CN2,-0.08,A,3,WINTER,2008,24/01/2008,12,39471-CN2-A,206.5,18.75,824.75,169.5,828.5,122.5,1653.25,292,310.75,125,64,375,551,2.32,4.5,34.16,-11.8,WINTER2008,277,272,0.5,42,277,272,0.5,42,13.38719896,11.0352,16.2193,22.16668575,38009-CN2,5.370605349
24/01/2008,NA,CN2,-0.08,B,4,WINTER,2008,24/01/2008,12,39471-CN2-B,173,19.75,588.5,124.75,428.75,58,1017.25,182.75,202.5,0.17,108,250,692,2.62,2.5,39.01,-13.3,WINTER2008,277,272,0.5,42,277,272,0.5,42,13.38719896,11.0352,16.2193,22.16668575,38009-CN2,5.370605349
08/02/2008,NA,CN2,-0.08,A,5,WINTER,2008,24/01/2008,12,39486-CN2-A,455985,71.44,1330.42,299.84,492795,73715,1823215,373555,444995,0.25,191,1000,456,2.02,3.7,35.46,-12.9,WINTER2008,277,272,0.5,42,277,272,0.5,42,13.38719896,11.0352,16.2193,22.16668575,38009-CN2,5.370605349
08/02/2008,NA,CN2,-0.08,B,6,WINTER,2008,24/01/2008,12,39486-CN2-B,288.5,59.25,1793.25,409.75,734.25,129.75,2527.5,539.5,598.75,114,0.11,575,502,2.92,3.5,35.2,-8,WINTER2008,277,272,0.5,42,277,272,0.5,42,13.38719896,11.0352,16.2193,22.16668575,38009-CN2,5.370605349
09/04/2008,NA,CN2,-0.08,A,1,SPRING,2008,29/04/2008,13,39547-CN2-A,898.3775,147.8425,1201.65,257.91,423.7875,61695,1625.4375,319605,467.4475,553,463,875,1027,2,4.1,35.82,-10.8,SPRING2008,NA,NA,NA,NA,NA,NA,NA,NA,15.49470104,12.5988,17.9723,50.28303457,38105-CN2,12.7035956
09/04/2008,NA,CN2,-0.08,B,2,SPRING,2008,29/04/2008,13,39547-CN2-B,532.9175,88.2775,1601.82,353.8875,468.3075,73.99,2070.1275,427.8775,516155,257,206,575,927,2.02,4.7,31.71,-9.4,SPRING2008,NA,NA,NA,NA,NA,NA,NA,NA,15.49470104,12.5988,17.9723,50.28303457,38105-CN2,12.7035956
21/04/2008,21/04/2008,CN2,-0.08,A,3,SPRING,2008,29/04/2008,13,39559-CN2-A,921.75,137.25,718.25,153,378.25,53.5,1096.5,206.5,343.75,841,665,850,1084,2.54,3.5,33.99,-9.4,SPRING2008,NA,NA,NA,NA,NA,NA,NA,NA,15.49470104,12.5988,17.9723,50.28303457,38105-CN2,12.7035956
21/04/2008,21/04/2008,CN2,-0.08,B,4,SPRING,2008,29/04/2008,13,39559-CN2-B,1450.5,212.5,1146.25,223.25,675,98,1821.25,321.25,533.75,796,661,1100,1319,2.66,3.4,35.32,-8.8,SPRING2008,NA,NA,NA,NA,NA,NA,NA,NA,15.49470104,12.5988,17.9723,50.28303457,38105-CN2,12.7035956
05/05/2008,NA,CN2,-0.08,A,5,SPRING,2008,29/04/2008,13,39573-CN2-A,1659205,233.39,1219015,261.4925,425925,73.23,1644.94,334.7225,568.1125,1009,697,1150,1443,NA,NA,NA,NA,SPRING2008,NA,NA,NA,NA,NA,NA,NA,NA,15.49470104,12.5988,17.9723,50.28303457,38105-CN2,12.7035956
05/05/2008,NA,CN2,-0.08,B,6,SPRING,2008,29/04/2008,13,39573-CN2-B,1287.35,218.35,762,166.45,512125,80975,1274125,247425,465775,1.01,882,875,1471,2.16,4,30.25,-8.8,SPRING2008,NA,NA,NA,NA,NA,NA,NA,NA,15.49470104,12.5988,17.9723,50.28303457,38105-CN2,12.7035956
03/07/2008,NA,CN2,-0.08,A,1,SUMMER,2008,16/07/2008,14,39632-CN2-A,1402125,207125,1739875,427375,512.1,89.6,2251975,516975,724.1,623,401,575,2438,NA,NA,NA,NA,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN2,16.62071642
03/07/2008,NA,CN2,-0.08,B,2,SUMMER,2008,16/07/2008,14,39632-CN2-B,1630,207.5,1882.5,455,715,122.5,2597.5,577.5,785,628,359,1000,1.63,NA,NA,NA,NA,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN2,16.62071642
18/07/2008,NA,CN2,-0.08,A,3,SUMMER,2008,16/07/2008,14,39647-CN2-A,2355,300.5925,2050,504.2925,568.75,98.0875,2618.75,602.38,902.9725,899,499,775,3039,2.23,2.6,31.38,-8.7,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN2,16.62071642
18/07/2008,NA,CN2,-0.08,B,4,SUMMER,2008,16/07/2008,14,39647-CN2-B,1555.9,215.1225,1756155,433.8,421165,70.35,2177.32,504.15,719.2725,715,427,1275,1.22,NA,NA,NA,NA,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN2,16.62071642
30/07/2008,30/07/2008,CN2,-0.08,A,5,SUMMER,2008,16/07/2008,14,39659-CN2-A,1577.5,215.75,1980,481125,610,113175,2590,594.3,810.05,609,363,925,1705,2.07,4.1,31.52,-9.8,SUMMER2008,1053,0.76625,0.36725,0.32375,0.9145,0.8475,0.2825,0.2895,23.62853854,19.3316,27.9583,64.87371781,38183-CN2,16.62071642
